"","state","year","hazard","cropdmg","cropdmg_adj","cropdmgpercapita","propertydmg","propertydmg_adj","propertydmgpercapita","duration_days"
"316","AMERICAN SAMOA",2003,"Coastal",0,0,0,3500000,5726687.00375,4378.20107,10
"317","AMERICAN SAMOA",2003,"Flooding",1e+06,1636196.28679,0,50050000,81891624.15369,62.54573,1
"318","AMERICAN SAMOA",2005,"Coastal",0,0,0,10000,15415.26455,12.22463,4
"319","AMERICAN SAMOA",2005,"Flooding",0,0,0,10000,15415.26455,8.55724,1
"320","AMERICAN SAMOA",2005,"Hurricane/Tropical Storm",102000,157235.69836,1754.45083,10050000,15492340.86819,53029.74688,3
"321","AMERICAN SAMOA",2005,"Wind",4000,6166.10582,1.3945,2000,3083.05291,1.27981,2
"322","AMERICAN SAMOA",2006,"Flooding",17000,25387.01382,NA,109000,162775.55921,NA,1
"323","AMERICAN SAMOA",2006,"Landslide",0,0,0,60000,89601.22525,15860.27046,1
"324","AMERICAN SAMOA",2006,"Lightning",0,0,NA,0,0,NA,1
"325","AMERICAN SAMOA",2006,"Severe Storm/Thunder Storm",10000,14933.53754,NA,50000,74667.68771,NA,1
"326","AMERICAN SAMOA",2006,"Wind",29000,43307.25887,7928.92799,35000,52267.3814,2410.42876,3
"327","AMERICAN SAMOA",2007,"Coastal",0,0,0,0,0,0,2
"328","AMERICAN SAMOA",2007,"Flooding",250000,362999.43643,NA,250000,362999.43643,NA,2
"329","AMERICAN SAMOA",2007,"Wind",20000,29039.95491,7699.00733,0,0,0,1
"330","AMERICAN SAMOA",2018,"Flooding",10000,11989.31598,NA,1e+05,119893.15978,NA,4
"331","AMERICAN SAMOA",2018,"Hurricane/Tropical Storm",2e+06,2397863.19552,2097.86806,5e+07,59946579.88811,52446.70156,1
"332","AMERICAN SAMOA",2018,"Lightning",1000,1198.9316,NA,0,0,NA,1
"333","AMERICAN SAMOA",2018,"Severe Storm/Thunder Storm",0,0,NA,37000,44360.46912,NA,1
"334","AMERICAN SAMOA",2020,"Coastal",5000,5742.79967,0,45000,51685.19699,11485.59933,2
"335","AMERICAN SAMOA",2020,"Flooding",51000,58576.55659,NA,671000,770683.71508,NA,4
"336","AMERICAN SAMOA",2020,"Severe Storm/Thunder Storm",6000,6891.3596,NA,60000,68913.59598,NA,3
"337","AMERICAN SAMOA",2020,"Wind",40000,45942.39732,NA,40000,45942.39732,NA,2
"338","AMERICAN SAMOA",2021,"Coastal",0,0,0,0,0,0,1
"339","AMERICAN SAMOA",2021,"Flooding",20000,22873.89806,NA,40000,45747.79611,NA,2
"340","AMERICAN SAMOA",2021,"Severe Storm/Thunder Storm",0,0,0,130000,148680.33737,13.74633,2
"341","AMERICAN SAMOA",2022,"Coastal",10000,10641.01469,0.4791,0,0,0,1
"342","AMERICAN SAMOA",2022,"Flooding",20000,21282.02939,0.9582,2120000,2255895.11525,101.56925,2
"343","AMERICAN SAMOA",2022,"Severe Storm/Thunder Storm",5000,5320.50735,0.23955,2e+05,212820.29389,9.582,3
"344","AMERICAN SAMOA",2022,"Wind",0,0,0,10000,10641.01469,0.4791,1
"345","AMERICAN SAMOA",2023,"Coastal",0,0,0,10000,10000,12.01923,1
"346","AMERICAN SAMOA",2023,"Drought",0,0,0,50000,50000,60.09615,1
"347","AMERICAN SAMOA",2023,"Flooding",0,0,0,580000,580000,250000,1
"348","AMERICAN SAMOA",2023,"Lightning",0,0,NA,120000,120000,NA,1
"349","AMERICAN SAMOA",2023,"Severe Storm/Thunder Storm",0,0,NA,218000,218000,NA,1
"350","AMERICAN SAMOA",2023,"Wind",0,0,0,61000,61000,12.01923,1
"351","ARIZONA",2000,"Flooding",3010000,5262432.9329,90.65471,10433000,18240186.97306,556.77948,2
"352","ARIZONA",2000,"Lightning",0,0,0,55000,96157.4124,0.34164,1
"353","ARIZONA",2000,"Severe Storm/Thunder Storm",0,0,0,1221000,2134694.55517,8.4588,1
"354","ARIZONA",2000,"Wildfire",0,0,0,50000,87415.82945,0.74896,2
"355","ARIZONA",2000,"Wind",0,0,0,1301000,2274559.88229,9.64381,1
"356","ARIZONA",2000,"Winter Weather",0,0,0,0,0,0,3
"357","ARIZONA",2001,"Flooding",0,0,0,306000,520182.923,2.20938,2
"358","ARIZONA",2001,"Fog",0,0,0,0,0,0,1
"359","ARIZONA",2001,"Hail",0,0,0,5000,8499.72096,0.21842,1
"360","ARIZONA",2001,"Lightning",0,0,0,90000,152994.97735,0.10511,1
"361","ARIZONA",2001,"Severe Storm/Thunder Storm",0,0,0,3193000,5427921.80764,7.08289,1
"362","ARIZONA",2001,"Wind",0,0,0,3063000,5206929.06257,5.82408,1
"363","ARIZONA",2001,"Winter Weather",0,0,0,10000,16999.44193,0.01964,2
"364","ARIZONA",2002,"Flooding",0,0,0,163000,272778.2046,23.05685,1
"365","ARIZONA",2002,"Hail",20000,33469.71836,1.73006,210000,351432.04273,0.12034,1
"366","ARIZONA",2002,"Lightning",0,0,0,50000,83674.29589,0.02536,1
"367","ARIZONA",2002,"Severe Storm/Thunder Storm",0,0,0,36302900,60752391.92424,27.70524,1
"368","ARIZONA",2002,"Wildfire",0,0,0,380000,635924.64875,8.0449,11
"369","ARIZONA",2002,"Wind",0,0,0,36547900,61162395.9741,30.08425,1
"370","ARIZONA",2002,"Winter Weather",0,0,0,0,0,0,1
"371","ARIZONA",2003,"Flooding",0,0,0,1054000,1724550.88627,8.8293,4
"372","ARIZONA",2003,"Hail",0,0,0,50000,81809.81434,1.88422,1
"373","ARIZONA",2003,"Lightning",0,0,0,195000,319058.27592,0.30505,1
"374","ARIZONA",2003,"Severe Storm/Thunder Storm",50000,81809.81434,2.49534,979550,1602736.07272,16.5244,1
"375","ARIZONA",2003,"Wildfire",0,0,0,1.32e+08,215977909.85588,239.09347,15
"376","ARIZONA",2003,"Wind",50000,81809.81434,2.49534,1160550,1898887.60063,18.43986,1
"377","ARIZONA",2004,"Flooding",0,0,0,2261000,3603477.62751,20.44972,2
"378","ARIZONA",2004,"Hail",6000,9562.52356,0.29477,0,0,0,1
"379","ARIZONA",2004,"Lightning",0,0,0,2e+05,318750.78527,1.73468,1
"380","ARIZONA",2004,"Severe Storm/Thunder Storm",0,0,0,275500,439079.20671,0.99038,1
"381","ARIZONA",2004,"Wind",0,0,0,313000,498844.97895,0.94078,2
"382","ARIZONA",2004,"Winter Weather",0,0,0,10000,15937.53926,0.08938,2
"383","ARIZONA",2005,"Flooding",5000,7707.63227,0.18747,6246000,9628374.2351,201.00637,3
"384","ARIZONA",2005,"Hail",0,0,0,0,0,0,1
"385","ARIZONA",2005,"Heat",0,0,0,0,0,0,10
"386","ARIZONA",2005,"Lightning",0,0,0,9e+05,1387373.80909,0.3804,1
"387","ARIZONA",2005,"Severe Storm/Thunder Storm",0,0,0,774600,1194066.39169,5.5596,1
"388","ARIZONA",2005,"Tornado",0,0,0,20000,30830.52909,0.26763,1
"389","ARIZONA",2005,"Wildfire",0,0,0,0,0,0,15
"390","ARIZONA",2005,"Wind",0,0,0,804600,1240312.18533,5.74694,1
"391","ARIZONA",2005,"Winter Weather",0,0,0,0,0,0,4
"392","ARIZONA",2006,"Flooding",0,0,0,5265000,7862507.51612,25.07942,2
"393","ARIZONA",2006,"Hail",0,0,0,13000,19413.59881,0.18212,1
"394","ARIZONA",2006,"Lightning",0,0,0,161000,240429.95443,0.11607,1
"395","ARIZONA",2006,"Severe Storm/Thunder Storm",25000,37333.84386,0.20151,76956250,114922904.85042,36.26082,1
"396","ARIZONA",2006,"Tornado",0,0,0,13000,19413.59881,0.0199,1
"397","ARIZONA",2006,"Wind",25000,37333.84386,0.20151,77015250,115011012.72192,36.42963,1
"398","ARIZONA",2006,"Winter Weather",0,0,0,0,0,0,3
"399","ARIZONA",2007,"Flooding",0,0,0,14944000,21698654.31207,360.98251,13
"400","ARIZONA",2007,"Hail",0,0,0,50000,72599.88729,0.38376,1
"401","ARIZONA",2007,"Lightning",0,0,0,130000,188759.70694,1.16306,1
"402","ARIZONA",2007,"Severe Storm/Thunder Storm",0,0,0,4374750,6352127.1381,22.75904,1
"403","ARIZONA",2007,"Wind",0,0,0,4935750,7166697.87345,28.8811,2
"404","ARIZONA",2007,"Winter Weather",0,0,0,25000,36299.94364,0.03642,2
"405","ARIZONA",2008,"Flooding",0,0,0,12842000,17957083.82152,140.52548,3
"406","ARIZONA",2008,"Hail",0,0,0,50000,69915.44861,0.01766,1
"407","ARIZONA",2008,"Heat",0,0,0,0,0,0,3
"408","ARIZONA",2008,"Lightning",0,0,0,325500,455149.57046,0.3321,1
"409","ARIZONA",2008,"Severe Storm/Thunder Storm",0,0,0,17783250,24866478.03061,23.77603,1
"410","ARIZONA",2008,"Wind",0,0,0,17803250,24894444.21006,24.49329,1
"411","ARIZONA",2008,"Winter Weather",0,0,0,5000.01,6991.55884,0.05225,4
"412","ARIZONA",2009,"Flooding",0,0,0,3407000,4781048.5713,25.32687,1
"413","ARIZONA",2009,"Hail",0,0,0,5000,7016.50803,0.03601,1
"414","ARIZONA",2009,"Lightning",0,0,0,406250,570091.2774,1.4207,1
"415","ARIZONA",2009,"Severe Storm/Thunder Storm",0,0,0,1260250,1768510.84884,8.79773,2
"416","ARIZONA",2009,"Wildfire",0,0,0,3710000,5206248.95789,100.22993,3
"417","ARIZONA",2009,"Wind",0,0,0,3100250.01,4350585.81773,28.7159,2
"418","ARIZONA",2009,"Winter Weather",0,0,0,5e+05,701650.80295,4.32835,2
"419","ARIZONA",2010,"Flooding",0,0,0,19825100,27371624.35245,455.98668,3
"420","ARIZONA",2010,"Hail",75000,103549.12845,2.18366,2810117500,3879802906.22791,1015.41868,1
"421","ARIZONA",2010,"Heat",0,0,0,0,0,0,8
"422","ARIZONA",2010,"Lightning",0,0,0,394000,543978.08812,1.09304,1
"423","ARIZONA",2010,"Severe Storm/Thunder Storm",0,0,0,8449100,11665292.54916,52.26618,2
"424","ARIZONA",2010,"Tornado",0,0,0,1610000,2222854.62406,16.47868,1
"425","ARIZONA",2010,"Wildfire",0,0,0,1e+07,13806550.46,102.56095,11
"426","ARIZONA",2010,"Wind",0,0,0,9142600.01,12622776.83737,58.1989,2
"427","ARIZONA",2010,"Winter Weather",0,0,0,1130000,1560140.20198,11.58939,7
"428","ARIZONA",2011,"Flooding",0,0,0,3948000,5284034.0748,30.61488,1
"429","ARIZONA",2011,"Hail",0,0,0,160500,214814.45517,1.59507,1
"430","ARIZONA",2011,"Heat",0,0,0,0,0,0,10
"431","ARIZONA",2011,"Landslide",0,0,0,10000,13384.0782,0.06342,1
"432","ARIZONA",2011,"Lightning",0,0,0,245000,327909.91599,0.74212,1
"433","ARIZONA",2011,"Severe Storm/Thunder Storm",0,0,0,3971250,5315152.05663,17.89143,2
"434","ARIZONA",2011,"Wildfire",0,0,0,74075000,99142559.29358,1111.21054,30
"435","ARIZONA",2011,"Wind",0,0,0,16367750.01,21906724.61517,239.42248,6
"436","ARIZONA",2011,"Winter Weather",5e+05,669203.91018,7.57674,7524999.98,10071518.82148,73.75954,6
"437","ARIZONA",2012,"Flooding",0,0,0,18100000,23734017.93316,55.35661,5
"438","ARIZONA",2012,"Heat",0,0,0,0,0,0,3
"439","ARIZONA",2012,"Landslide",0,0,0,20274,26584.72263,0.20128,1
"440","ARIZONA",2012,"Lightning",0,0,0,199000,260943.07009,1.26253,1
"441","ARIZONA",2012,"Severe Storm/Thunder Storm",0,0,0,1868000,2449455.55244,13.52944,2
"442","ARIZONA",2012,"Wildfire",0,0,0,47000,61629.77032,0.30306,17
"443","ARIZONA",2012,"Wind",0,0,0,1405000,1842336.75117,12.1595,1
"444","ARIZONA",2012,"Winter Weather",0,0,0,70000,91789.01963,0.64234,2
"445","ARIZONA",2013,"Flooding",0,0,0,3166000,4091554.77936,39.81423,2
"446","ARIZONA",2013,"Hail",0,0,0,500,646.171,0.00499,1
"447","ARIZONA",2013,"Heat",0,0,0,25000,32308.55006,0.15903,4
"448","ARIZONA",2013,"Landslide",0,0,0,2405851,3109182.29864,22.87803,1
"449","ARIZONA",2013,"Lightning",0,0,0,80000,103387.36019,0.58251,1
"450","ARIZONA",2013,"Severe Storm/Thunder Storm",2500,3230.85501,0.02493,1153600,1490845.73388,4.3116,1
"451","ARIZONA",2013,"Wildfire",0,0,0,77000,99510.33418,0.28796,6
"452","ARIZONA",2013,"Wind",2500,3230.85501,0.02493,1673100,2162217.40409,6.61215,1
"453","ARIZONA",2013,"Winter Weather",1.6e+07,20677472.03721,59.17428,148025000,191298924.89421,641.5956,7
"454","ARIZONA",2014,"Flooding",0,0,0,14515000,18458906.10551,25.13216,3
"455","ARIZONA",2014,"Hail",0,0,0,25000,31792.81107,0.00776,1
"456","ARIZONA",2014,"Heat",0,0,0,0,0,0,1
"457","ARIZONA",2014,"Landslide",0,0,0,198,251.79906,0.00104,1
"458","ARIZONA",2014,"Lightning",0,0,0,364000,462903.32914,0.17819,1
"459","ARIZONA",2014,"Severe Storm/Thunder Storm",0,0,0,2163000,2750714.01352,13.97433,1
"460","ARIZONA",2014,"Tornado",0,0,0,550000,699441.84347,2.93579,1
"461","ARIZONA",2014,"Wildfire",0,0,0,7e+06,8901987.09876,52.79321,7
"462","ARIZONA",2014,"Wind",0,0,0,1904500,2421976.34709,13.86668,1
"463","ARIZONA",2014,"Winter Weather",0,0,0,1525000,1939361.47509,3.59176,2
"464","ARIZONA",2015,"Flooding",0,0,0,1185000,1505192.61231,7.58347,3
"465","ARIZONA",2015,"Fog",0,0,0,50000,63510.23681,0.1564,1
"466","ARIZONA",2015,"Hail",0,0,0,2108500,2678226.68612,2.67217,1
"467","ARIZONA",2015,"Heat",0,0,0,0,0,0,3
"468","ARIZONA",2015,"Landslide",0,0,0,2e+06,2540409.47225,18.27317,1
"469","ARIZONA",2015,"Lightning",0,0,0,63000,80022.89838,0.28158,1
"470","ARIZONA",2015,"Severe Storm/Thunder Storm",25000,31755.1184,0.83846,2952750,3750597.03459,10.53681,1
"471","ARIZONA",2015,"Wildfire",0,0,0,550000,698612.60487,2.95176,11
"472","ARIZONA",2015,"Wind",25000,31755.1184,0.83846,2761250,3507352.82763,10.5688,1
"473","ARIZONA",2015,"Winter Weather",0,0,0,1070000,1359119.06765,0.73868,2
"474","ARIZONA",2016,"Flooding",1e+05,123196.85059,3.25719,1165000,1435243.30932,9.49182,3
"475","ARIZONA",2016,"Hail",4500000,5543858.27633,146.57373,1522000,1875056.06591,49.51177,1
"476","ARIZONA",2016,"Heat",0,0,0,0,0,0,4
"477","ARIZONA",2016,"Lightning",0,0,0,560500,690518.34753,1.0482,1
"478","ARIZONA",2016,"Severe Storm/Thunder Storm",0,0,0,934250,1150966.57659,2.68153,2
"479","ARIZONA",2016,"Wind",0,0,0,2110250,2599761.53947,23.85714,1
"480","ARIZONA",2016,"Winter Weather",0,0,0,5000.01,6159.85485,0.06253,1
"481","ARIZONA",2017,"Flooding",0,0,0,7996500,9651599.06498,55.96866,2
"482","ARIZONA",2017,"Heat",0,0,0,0,0,0,7
"483","ARIZONA",2017,"Lightning",0,0,0,83200,100420.56427,0.46585,1
"484","ARIZONA",2017,"Severe Storm/Thunder Storm",0,0,0,781800,943615.35034,5.01375,1
"485","ARIZONA",2017,"Wildfire",0,0,0,1600000,1931164.69755,21.3802,8
"486","ARIZONA",2017,"Wind",0,0,0,985800,1189838.84928,6.20658,1
"487","ARIZONA",2017,"Winter Weather",0,0,0,1e+05,120697.7936,0.11747,2
"488","ARIZONA",2018,"Flooding",0,0,0,11321000,13573104.61827,60.98942,2
"489","ARIZONA",2018,"Hail",0,0,0,1513000,1813983.50741,7.77282,1
"490","ARIZONA",2018,"Heat",0,0,0,0,0,0,13
"491","ARIZONA",2018,"Lightning",0,0,0,262000,314120.07861,0.21014,1
"492","ARIZONA",2018,"Severe Storm/Thunder Storm",0,0,0,2631250,3154688.76661,4.2617,1
"493","ARIZONA",2018,"Wildfire",0,0,0,50050000,60006526.468,481.67709,3
"494","ARIZONA",2018,"Wind",0,0,0,2535750,3040190.79903,4.98832,1
"495","ARIZONA",2018,"Winter Weather",0,0,0,15000,17983.97397,0.25455,1
"496","ARIZONA",2019,"Flooding",0,0,0,2162000,2511598.36716,20.2314,5
"497","ARIZONA",2019,"Hail",0,0,0,20000,23234.02745,0.08469,1
"498","ARIZONA",2019,"Heat",0,0,0,1,1.1617,0,4
"499","ARIZONA",2019,"Lightning",0,0,0,22000,25557.43019,0.01165,1
"500","ARIZONA",2019,"Severe Storm/Thunder Storm",0,0,0,1660250,1928714.70355,11.61353,2
"501","ARIZONA",2019,"Tornado",0,0,0,515000,598276.20679,2.37502,1
"502","ARIZONA",2019,"Wildfire",0,0,0,9e+06,10455312.35173,119.84874,11
"503","ARIZONA",2019,"Wind",0,0,0,1564250,1817191.3718,11.46738,1
"504","ARIZONA",2019,"Winter Weather",0,0,0,85000,98744.61666,0.54449,2
"505","ARIZONA",2020,"Flooding",0,0,0,334000,383619.01764,1.27364,5
"506","ARIZONA",2020,"Hail",0,0,0,1000,1148.55993,0.02153,1
"507","ARIZONA",2020,"Heat",0,0,0,0,0,0,9
"508","ARIZONA",2020,"Landslide",0,0,0,1e+05,114855.99331,2.15284,1
"509","ARIZONA",2020,"Lightning",0,0,0,65350,75058.39163,0.07152,1
"510","ARIZONA",2020,"Severe Storm/Thunder Storm",0,0,0,631250,725028.45774,2.94848,1
"511","ARIZONA",2020,"Wildfire",0,0,0,2015000,2314348.26511,22.91375,26
"512","ARIZONA",2020,"Wind",0,0,0,767750,881806.8886,3.65519,3
"513","ARIZONA",2020,"Winter Weather",0,0,0,0,0,0,3
"514","ARIZONA",2021,"Flooding",0,0,0,86904500,99392233.68343,1092.71074,3
"515","ARIZONA",2021,"Hail",5000,5718.47451,0.00127,30000,34310.84709,0.03271,1
"516","ARIZONA",2021,"Heat",0,0,0,0,0,0,9
"517","ARIZONA",2021,"Landslide",0,0,0,5000,5718.47451,0.02633,1
"518","ARIZONA",2021,"Lightning",0,0,0,155000,177272.70994,2.98796,1
"519","ARIZONA",2021,"Severe Storm/Thunder Storm",0,0,0,4412275,5046296.42741,20.10661,2
"520","ARIZONA",2021,"Wildfire",0,0,0,10050000.01,11494133.78493,73.29577,27
"521","ARIZONA",2021,"Wind",0,0,0,3368275,3852278.94885,21.21746,2
"522","ARIZONA",2021,"Winter Weather",0,0,0,1e+05,114369.49028,0.10904,1
"523","ARIZONA",2022,"Flooding",0,0,0,12728000,13543883.50328,137.74461,2
"524","ARIZONA",2022,"Hail",0,0,0,50500,53737.12421,0.05455,1
"525","ARIZONA",2022,"Heat",0,0,0,0,0,0,5
"526","ARIZONA",2022,"Landslide",0,0,0,46000,48948.6676,0.06153,1
"527","ARIZONA",2022,"Lightning",0,0,0,1602000,1704690.55407,3.51563,1
"528","ARIZONA",2022,"Severe Storm/Thunder Storm",12500,13301.26837,0.106,4217900,4488273.58803,7.71546,1
"529","ARIZONA",2022,"Tornado",0,0,0,350000,372435.51431,2.58236,1
"530","ARIZONA",2022,"Wildfire",0,0,0,20925000,22266323.24844,149.80201,14
"531","ARIZONA",2022,"Wind",12500,13301.26837,0.106,4537900,4828786.05826,10.37863,2
"532","ARIZONA",2022,"Winter Weather",0,0,0,0,0,0,2
"533","ARIZONA",2023,"Flooding",0,0,0,8161000,8161000,55.56666,31
"534","ARIZONA",2023,"Hail",0,0,0,165000,165000,0.16484,1
"535","ARIZONA",2023,"Heat",0,0,0,0,0,0,16
"536","ARIZONA",2023,"Lightning",50000,50000,0.0109,751000,751000,5.35674,1
"537","ARIZONA",2023,"Severe Storm/Thunder Storm",0,0,0,4919750,4919750,5.78236,1
"538","ARIZONA",2023,"Wildfire",0,0,0,530000,530000,7.23539,3
"539","ARIZONA",2023,"Wind",0,0,0,5003500,5003500,6.18317,2
"540","ARIZONA",2023,"Winter Weather",0,0,0,22500,22500,0.05011,2
"541","ARKANSAS",2000,"Flooding",0,0,0,2373000,4148755.2657,67.83208,2
"542","ARKANSAS",2000,"Hail",25000,43707.91473,2.49162,586610,1025579.99427,48.48179,1
"543","ARKANSAS",2000,"Heat",0,0,0,0,0,0,1
"544","ARKANSAS",2000,"Lightning",0,0,0,10000,17483.16589,0.21187,1
"545","ARKANSAS",2000,"Severe Storm/Thunder Storm",0,0,0,2618900,4578666.31494,254.14012,1
"546","ARKANSAS",2000,"Tornado",0,0,0,1282000,2241341.8671,250.47549,1
"547","ARKANSAS",2000,"Wind",375000,655618.72088,27.89576,2638900,4613632.64672,254.8148,1
"548","ARKANSAS",2000,"Winter Weather",375000,655618.72088,27.89576,527325000,921931045.29581,57194.59784,3
"549","ARKANSAS",2001,"Flooding",1e+05,169994.41928,9.85132,120982000,205662648.33436,8133.64087,3
"550","ARKANSAS",2001,"Hail",18000,30598.99547,1.71704,595830,1012877.7484,60.18004,1
"551","ARKANSAS",2001,"Heat",0,0,0,0,0,0,1
"552","ARKANSAS",2001,"Lightning",0,0,0,227000,385887.33177,5.21754,1
"553","ARKANSAS",2001,"Severe Storm/Thunder Storm",0,0,0,998800,1697904.25978,39.41913,1
"554","ARKANSAS",2001,"Tornado",0,0,0,4848100,8241499.44115,424.42366,1
"555","ARKANSAS",2001,"Wind",0,0,0,998800,1697904.25978,39.41913,1
"556","ARKANSAS",2001,"Winter Weather",0,0,0,1800000,3059899.54706,68.3474,2
"557","ARKANSAS",2002,"Flooding",55000,92041.72548,2.7529,346500,579862.87051,19.12038,11
"558","ARKANSAS",2002,"Hail",0,0,0,3105880,5197646.44229,201.28487,1
"559","ARKANSAS",2002,"Heat",0,0,0,0,0,0,1
"560","ARKANSAS",2002,"Lightning",0,0,0,181000,302900.95112,15.92109,1
"561","ARKANSAS",2002,"Severe Storm/Thunder Storm",0,0,0,1101750,1843763.1099,76.69822,1
"562","ARKANSAS",2002,"Tornado",10,16.73486,0.00066,675000,1129602.9945,25.60591,1
"563","ARKANSAS",2002,"Wind",0,0,0,1131750,1893967.68744,77.29605,1
"564","ARKANSAS",2002,"Winter Weather",0,0,0,13726000,22970267.70732,1021.18658,2
"565","ARKANSAS",2003,"Flooding",115000,188162.57298,6.15703,3434000,5618698.04883,237.08148,1
"566","ARKANSAS",2003,"Hail",0,0,0,50137430,82034676.79504,496.02484,1
"567","ARKANSAS",2003,"Lightning",0,0,0,90000,147257.66581,4.3273,1
"568","ARKANSAS",2003,"Severe Storm/Thunder Storm",0,0,0,1232125,2015998.34986,54.82747,1
"569","ARKANSAS",2003,"Tornado",0,0,0,2212000,3619266.18637,181.61464,1
"570","ARKANSAS",2003,"Wind",0,0,0,1352125,2212341.90427,56.28501,1
"571","ARKANSAS",2003,"Winter Weather",0,0,0,115060,188260.74476,10.59233,1
"572","ARKANSAS",2004,"Flooding",0,0,0,11391000,18154450.97522,169.11077,3
"573","ARKANSAS",2004,"Hail",0,0,0,19540,31141.95172,1.7245,1
"574","ARKANSAS",2004,"Lightning",0,0,0,0,0,0,1
"575","ARKANSAS",2004,"Severe Storm/Thunder Storm",0,0,0,920125,1466452.8315,68.57327,1
"576","ARKANSAS",2004,"Tornado",12000,19125.04712,0.51846,12663000,20181705.96955,2187.95688,1
"577","ARKANSAS",2004,"Wind",0,0,0,920125,1466452.8315,68.57327,1
"578","ARKANSAS",2004,"Winter Weather",0,0,0,32000,51000.12564,2.03537,2
"579","ARKANSAS",2005,"Flooding",0,0,0,1000,1541.52645,0.01763,1
"580","ARKANSAS",2005,"Hail",0,0,0,11330,17465.49473,0.67304,1
"581","ARKANSAS",2005,"Hurricane/Tropical Storm",7700000,11869753.70001,810.0425,760000,1171560.10546,70.14346,2
"582","ARKANSAS",2005,"Lightning",0,0,0,240000,369966.34909,15.56451,1
"583","ARKANSAS",2005,"Severe Storm/Thunder Storm",0,0,0,673250,1037832.68552,36.87264,1
"584","ARKANSAS",2005,"Tornado",75000,115614.48409,5.07459,7615000,11738723.95137,775.60145,1
"585","ARKANSAS",2005,"Wind",0,0,0,683250,1053247.95007,36.95461,1
"586","ARKANSAS",2006,"Drought",4e+06,5973415.017,424.70329,0,0,0,16
"587","ARKANSAS",2006,"Flooding",0,0,0,6429030,9600816.08668,402.77207,2
"588","ARKANSAS",2006,"Hail",0,0,0,3264020,4874336.52094,52.46731,1
"589","ARKANSAS",2006,"Heat",0,0,0,0,0,0,2
"590","ARKANSAS",2006,"Lightning",0,0,0,125010,186684.15282,11.8404,1
"591","ARKANSAS",2006,"Severe Storm/Thunder Storm",0,0,0,1690005,2523775.31145,89.83903,1
"592","ARKANSAS",2006,"Tornado",0,0,0,46277000,69107931.68538,1544.66047,1
"593","ARKANSAS",2006,"Wildfire",1e+06,1493353.75425,66.32706,8e+05,1194683.0034,53.06165,2
"594","ARKANSAS",2006,"Wind",0,0,0,1968005,2938927.65513,120.41365,1
"595","ARKANSAS",2006,"Winter Weather",0,0,0,21000,31360.42884,1.28612,1
"596","ARKANSAS",2007,"Flooding",0,0,0,3471300,5040319.77472,189.52091,1
"597","ARKANSAS",2007,"Hail",1e+05,145199.77457,11.79719,182500,264989.58859,9.71383,1
"598","ARKANSAS",2007,"Heat",0,0,0,0,0,0,21
"599","ARKANSAS",2007,"Lightning",0,0,0,7043500,10227146.12199,202.25083,1
"600","ARKANSAS",2007,"Severe Storm/Thunder Storm",0,0,0,1072750,1557630.58172,59.53481,1
"601","ARKANSAS",2007,"Tornado",0,0,0,46768500,67907756.5708,4894.7892,1
"602","ARKANSAS",2007,"Wind",0,0,0,1599750,2322833.39372,101.1576,2
"603","ARKANSAS",2007,"Winter Weather",3e+05,435599.32372,30.88043,150000,217799.66186,1.03241,3
"604","ARKANSAS",2008,"Flooding",39085000,54652906.18006,3407.23018,181192000,253362399.29837,15117.14944,31
"605","ARKANSAS",2008,"Hail",1e+05,139830.89722,7.3034,88716500,124053077.93586,2960.41656,2
"606","ARKANSAS",2008,"Heat",0,0,0,0,0,0,1
"607","ARKANSAS",2008,"Hurricane/Tropical Storm",2e+05,279661.79445,12.60533,56737000,79335856.15806,4061.4291,3
"608","ARKANSAS",2008,"Lightning",0,0,0,2671600,3735722.25024,77.62506,1
"609","ARKANSAS",2008,"Severe Storm/Thunder Storm",1050000,1468224.42085,86.32955,8156150,11404817.72395,615.93419,6
"610","ARKANSAS",2008,"Tornado",2e+05,279661.79445,23.21808,369696000,516949233.80176,21102.6466,1
"611","ARKANSAS",2008,"Wildfire",0,0,0,0,0,0,1
"612","ARKANSAS",2008,"Wind",50000,69915.44861,3.15133,22005450,30770418.17321,1478.43668,2
"613","ARKANSAS",2008,"Winter Weather",0,0,0,610000,852968.47307,49.03752,2
"614","ARKANSAS",2009,"Flooding",22995000,32268920.42769,3123.42298,82794250,116185303.98436,4508.03314,31
"615","ARKANSAS",2009,"Hail",8e+06,11226412.84721,150.99832,66091100,92745746.76576,349.50209,1
"616","ARKANSAS",2009,"Heat",0,0,0,0,0,0,1
"617","ARKANSAS",2009,"Landslide",0,0,0,50000,70165.0803,1.90557,8
"618","ARKANSAS",2009,"Lightning",0,0,0,1767500,2480335.58843,68.85242,1
"619","ARKANSAS",2009,"Severe Storm/Thunder Storm",0,0,0,13426450,18841358.84655,908.39055,1
"620","ARKANSAS",2009,"Tornado",50000,70165.0803,3.1979,144841100,203255748.23046,10499.69328,1
"621","ARKANSAS",2009,"Wildfire",0,0,0,120000,168396.19271,5.37935,1
"622","ARKANSAS",2009,"Wind",0,0,0,13491450,18932573.45093,911.60864,1
"623","ARKANSAS",2009,"Winter Weather",0,0,0,793535000,1113568939.83859,58776.0081,3
"624","ARKANSAS",2010,"Drought",3050000,4210997.8903,279.00611,0,0,0,31
